Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:17:23,Overwatch 2,DROPS✅ Grind Master tous les rôles 🔴 2 SUBS = Skin Tracer | !stream,Peurle_ow,No Tags,Unknown,No Goal,No Goal,Unknown
