Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:35:04,Just Chatting,3D UPDATE TODAY?! THE BEST ONE EVER?! + YOUR MECHA/ROBOT OVERLORD IS HERE + GS FIGURE OUT! | !gs !plushie !otaku !merch | #VSHOJO,Zentreya,No Tags,557K,557337//560000,/22000,8792
