Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:54:47,Mecha BREAK,The World's Greatest Mech Pilot Returns | Uncapped Sub-a-thon (Day 21) | 1 sub = 5 minutes 🔄,InternetCityArcade,No Tags,69.5K,69521//70000,No Goal,Unknown
