Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:04:44,ELDEN RING,!programm🟪ERST OFFLINE WENN ALLE 207 BOSSE OHNE ZU STERBEN UND RANDOMIZED GELEGT WORDEN SIND🟪 !socials !holy !amd !prep !eneba !rocket,Riirex,No Tags,177K,No Goal,/3000,2592
