Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:02:26,Fortnite,🟢FORTNITE SEASON 2 w @Wutzi AM SONNTAG 🟢|CC: DAVENITE ⚡,DaveNite,No Tags,63.4K,63419//67000,No Goal,Unknown
