Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:59:29,League of Legends,"GIANTX vs MKOI , HYPE BO3 | LEC CO STREAM #WatchLEC",Zaboutine,No Tags,51.7K,No Goal,No Goal,Unknown
