Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:27:46,Just Chatting,PODSUMOWANIE #ZłoteAntosie,MokrySuchar,No Tags,300K,No Goal,No Goal,Unknown
