Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:17:24,TEKKEN 8,"НОВЫЙ ПАТЧ, СТАРЫЙ БАЛАНС | ДАТА ВЫХОДА 2 СЕЗОНА НА ЮТУБ КАНАЛЕ",By_Shao,No Tags,Unknown,No Goal,No Goal,Unknown
