Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:53:32,IRL,IRL Tour 2025 - Tag 11 Letzter Tag | Outdoor Stream | !insta, with SinticaLive ,No Tags,Unknown,No Goal,No Goal,Unknown
