Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:31:11,EA Sports FC 25,DFB-ePokal powered by ERGO | 2. Hauptrunde - Top 32 | Tag 2,dfb_official,No Tags,Unknown,No Goal,No Goal,Unknown
