Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:37:10,Just Chatting,✨WSCHODZĄCA GWIAZDA✨ Pogadamy i oglądamy FAMILIADĘ u YOSHIEGO z Moim udziałem <3,prinz_live,No Tags,83K,No Goal,No Goal,Unknown
