Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:13:01,Dota 2,НЕ ЧСВ ❕ИГРАЮ ВЕСЕЛО ❕ НЕ ГОРЮ ❕ 7К БЕРЕТСЯ ❕ НЕ НОЮ ❕!tg !сборка,qwinkiii,No Tags,104K,103765//110000,No Goal,Unknown
