Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:08:00,Dota 2,[UA] Tundra vs bb (0-0) BO3 | DreamLeague S25 | by @bromket & @goblak333,dota2_maincast,No Tags,116K,No Goal,No Goal,Unknown
