Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:07:11,Special Events,Spotlight Dance Cup!,spotlightdancecup3,No Tags,554,No Goal,No Goal,Unknown
