Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:10:44,Overwatch 2,[!DROP FASTER] Overwatch 2.5! 5 !LOOTBOX FREE! !Sorteio Creditos e Creditos! !eternus !Passefree,Cooruja,No Tags,113K,113000//120000,No Goal,Unknown
