Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:00:42,Fortnite,TORNEO IN SOLO ORE 18:00 | MARATONA DAY 3 OGGI UNREAL !macchina !clip !dnsty | !scuf !PC !sub !prime !primemobile,NeZaK_,No Tags,670K,No Goal,No Goal,Unknown
