Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:43:24,Minecraft,Et cette Arène sinon ? | POKERAYOU (20H SOIREE QUIZZ DE GUEP) !prog !pokerayou !serveur,JimmyBoyyy,No Tags,140K,No Goal,/1500,833
