Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:37:33,Kings League,(AO VIVO) Porcinos FC x 1K FC 👑 JORNADA 2 KINGS LEAGUE Espanha - !livepix !youtube !neshastore !ggdrop !planilha,velhovamp,No Tags,313K,No Goal,/1000,563
